"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17"
"RPS6KA5",8.975127198881,9.64459202554446,9.31445082917369,9.35109209048479,9.33799875583741,9.05755336237439,9.51640920203183,9.67411985669364,9.6942363942101,9.23768411067025,9.76161305172733,9.09162283100754,8.99048581033394,9.9005744820356,8.92314601153153,9.36793499295389,9.28027168090813
"PPP4R3A",11.0293918650358,11.027029615432,10.8216389755081,10.9403627819324,11.1504925750566,11.0740583934113,10.9396966591759,11.2293882796947,11.15010062408,10.9375847354257,11.1774320197813,11.0363825444879,11.0187126877364,11.1876988501967,10.8963440230896,11.0003823207101,10.921095025698
"C14orf93",8.38790989842762,8.67389481436465,8.61439101188647,8.61035493932644,8.40622209278984,8.47976247296885,8.53850395197503,8.7243791022957,8.53609551251393,8.59199598292135,8.43510974775526,8.44570138211412,8.52416326153015,8.24226367532815,8.57510101023084,8.52073398704238,8.70721643569777
"PSMB5",9.55420506604119,8.71355252635329,9.26995494611185,8.9897665016902,8.7865278041413,9.07646476822153,9.05990402664976,9.01309011518982,8.66490079144271,9.12054115057478,8.92014659258641,8.93647452988835,9.06506585160171,8.66291201231421,9.26547889367779,9.04704518432683,9.18826463982337
"YY1",11.3137646030164,11.2609001097453,11.30328442297,11.1874978579563,11.2078988820178,11.1394534525062,11.1855810498755,11.4629679391729,11.4397715127526,11.1879571785806,11.4255394444769,11.2213455531474,11.1829457188178,11.3514402926241,11.2586633847541,11.2952828213741,11.2175582184243
"ACIN1",11.9086805977904,12.298286121504,11.9079280104313,12.1416384125633,12.0094944118428,12.0791803069336,12.1025299340056,12.2356382119771,12.1807545732293,11.870983279728,12.5062399419961,12.2225241975072,12.174495772969,12.2696763713242,11.9731617530678,11.8728405487816,11.901311172836
"CCNB1IP1",8.63367553992862,8.43193499007516,8.7700820665257,8.41269749224726,8.54871773358115,9.25433915242601,8.58845356024637,8.00939520966962,8.24425410179006,8.74241682331807,8.15604404540026,8.44215204935902,8.4414656834263,8.59519812559595,8.38225042071891,8.41422747171915,8.64230891795038
"TRIP11",8.66001023690755,8.74627578288507,8.51805833674972,8.85140947866581,9.0605511607402,8.89659484005332,8.88212179650025,8.94506948541041,8.99779212749658,8.76992349835116,9.09695882124153,9.03155408175854,9.02825857097469,9.02874071999341,8.47312858224283,8.98467710241699,8.5931929525701
"APEX1",11.1205813522438,10.7739369064726,11.1096593802858,10.8919508839632,10.9937790454804,11.266724165589,10.8430969147776,10.6952593921569,10.5914496437014,10.9201754244551,10.4843266278249,10.8789085934245,11.020447642934,10.6625735747313,10.8315435477477,10.8932653469521,10.9297628233458
"PABPN1",11.0192707156842,10.7918366834025,10.8802775543677,10.9084886395754,10.8998545901204,10.8533213305826,10.9052319910026,11.1103300845247,10.8502914795822,11.0831348313187,10.9366396912524,10.7876453971603,10.5928888029043,10.5536584495857,10.8281112939827,11.2070638700215,10.8756759912475
"EFS",3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,4.36502435988646,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929
"ARHGAP5",8.54695089658205,8.48581159919486,8.6549218151222,8.35582448388403,8.60687664543531,8.97467630881297,8.69590983904234,8.29600647036678,8.34005028797486,8.29454963325321,8.28312808368291,8.89298017222632,8.79492817555799,8.69648334979185,8.11491699177004,8.48610150337862,8.8235450388538
"CINP",8.76077748186505,8.61066449858392,8.62802858681268,8.36353893007082,8.42482616011891,8.58722644479545,8.55229957471066,8.58598827058414,8.48674781326141,8.88219436305343,8.79410106939801,8.72218917925463,8.5064133622666,8.60453710683724,8.92743346467209,8.76721087245864,8.76932150103359
"DHRS2",3.96838625440929,3.96838625440929,4.28214253411554,3.96838625440929,4.34945651660655,3.96838625440929,3.96838625440929,3.96838625440929,4.39586792411711,3.96838625440929,4.75440541011528,3.96838625440929,3.96838625440929,4.33261006258492,3.96838625440929,3.96838625440929,3.96838625440929
"SRP54",10.02300816292,9.80129447135246,9.79446100881178,9.82402080742048,9.69052462712107,9.76161254277621,9.69261890923543,9.937284917672,9.80781964451444,9.89837166400689,9.7496868922548,9.77722747467547,9.86301414369536,9.76823737591041,9.79732159702614,9.72011433979654,9.81749767435367
"CPNE6",3.96838625440929,3.96838625440929,4.28214253411554,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,4.30480017357658,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929
"CHD8",10.1050635352595,10.4985227616236,10.2731492058362,10.4419806949639,10.3707087699526,10.0475237242625,10.3305481518944,10.6331767180895,10.7189864258937,10.2417553842614,11.0487358483844,10.5292457392266,10.4410428623867,10.6149227962035,10.2411183071093,10.3450293064045,10.4214760636015
"PCK2",8.94333315314839,8.83468292371482,9.19137502878477,9.13860999186109,8.58637459670515,8.92577220856049,8.83025334631673,9.19976908372685,9.23851486037479,9.13269351515727,8.85107423975603,9.19423234733082,9.14108939592438,8.77300241131254,9.26886042372409,8.79171206866433,9.45864884747341
"PRORP",7.28881918515664,7.2738129374324,7.41233453546017,7.30090288232373,7.35600298458845,7.72963619435508,7.37978092755572,7.06039250053818,7.18900991555751,7.01555646852288,7.2624340153372,7.21434125427543,7.30442900866335,7.76646354613288,7.38328619841025,6.84406494492367,7.32163006787228
"DCAF11",11.0444416738541,11.0728419590717,11.0522373095176,11.1220729416215,10.8831687615756,10.8721614787147,11.0054158087583,11.1987093864657,11.4114537766989,11.0792185587161,11.4710279854327,11.1921187854112,11.1433680825903,10.988434904437,11.6251812418012,11.1074214766708,11.2779625270079
"PSMA6",7.43938722868529,7.21495668909117,7.13245577895456,7.23459760900737,7.95311725749221,8.13802881627793,7.88949280081847,6.81154911866883,7.25660010706376,7.89761615125466,7.56649754370889,7.50216285436881,7.38927288661277,7.69102350943244,7.85992426389433,8.28197472020966,8.13341732941158
"NFKBIA",11.2964080583476,11.2660313791193,11.4908351206701,11.500125617775,11.0979554382066,10.9272490352717,11.3344757459856,12.0913184485518,11.5451199244928,11.8384537345607,11.2270060484563,10.9982946988923,10.9920811783861,11.2743765264696,11.6422192041109,11.5181787885104,11.6562537296214
"EMC9",6.80624485933056,6.97189405468069,7.03637866320676,6.92234816933286,7.22303154537416,7.01545501331221,6.9593169435072,6.9055964702748,6.71586558093988,7.24808818358209,6.55749737298841,6.95698472474625,6.92066581479963,6.58425804216406,7.38328619841025,7.36828645825063,7.09099725488686
"PSME2",11.5755831683822,11.0533859740025,11.3993117301623,11.2752956234997,11.0553969991686,11.5310974490374,11.1826324970182,11.3385376196525,11.4759830063173,11.4056190620004,10.9661350610139,11.3944594270083,11.3884953467711,10.9250965065822,11.8058628465397,11.3339812646679,11.390778411727
"BRMS1L",6.42078014275347,6.48832486577314,6.2410126993911,6.02743791885434,6.14323142817716,6.68587577652806,6.57452532660306,6.11634530529945,5.91840986111802,6.38642860302836,6.39851449807332,6.61564101732594,6.37099135774902,6.4197898297661,6.05736539877383,6.15683757821443,6.04402269520771
"REC8",8.81254961669996,8.88362947955348,8.61439101188647,8.53041711210003,8.48810650607847,8.67771333269083,8.98734880386779,8.86909334869083,8.61475446361656,8.77768692872596,9.45629909626691,9.49718754573302,9.26693542861829,8.29633358693865,9.03066934340052,8.58759213605533,8.46251933173717
"TM9SF1",6.23935271442062,6.58615502582192,6.39472045769933,6.10718218552541,6.4752173265287,6.19684715140229,6.59289523849003,6.5789600280945,6.65630329956382,6.72019528557041,6.64819734430635,6.31334956531752,6.34363761065038,6.53697112017322,6.74083712926609,6.3297177526203,6.55136336851517
"SEC23A",9.22178107585521,9.26639623464395,9.24187380646576,9.03629762433186,9.40033563053771,9.51746394873755,9.46392106987796,9.27093565958478,9.39215236966061,9.03247655072159,9.47815071343636,9.44856108864615,9.44603383269446,9.46551478777087,9.06997685958268,9.447133779858,9.35208204137576
"GMPR2",10.4140502594781,10.4343294007899,10.4787768388633,10.5068484388931,10.1160610951336,10.2512571915922,10.5603359432434,10.9472865987818,10.2965697975325,10.4269713146564,10.5749593355339,10.1656429910105,10.1389188735047,10.3977311966553,10.6861903853906,10.7590547692467,10.5280714203194
"PNN",10.9203099203582,10.8456123847596,10.3638405272603,10.6276389916572,11.0374126198742,11.1087160024091,10.9396966591759,10.4134468661573,10.4643141327407,10.5497951744641,10.6050507742959,10.8437645723251,10.8622741470353,10.8036498917335,10.5371997369165,10.4241260944301,10.5714490240814
"RABGGTA",9.04336369085558,8.9692585078158,9.0728265272775,9.118265440786,8.94300010548587,8.80359136444726,8.86749197104949,8.85061840717924,8.73698742988075,8.97962547001386,8.73881086590958,8.85348017005484,8.9267246337697,8.68772446678126,8.99435123166045,9.13899292608667,8.9892407769661
"NFATC4",4.76304191926768,4.44836692292525,4.41123888171356,4.85735614450512,3.96838625440929,4.88161005938924,4.52715231595466,4.41111773367661,5.27955925255069,5.67870925799165,4.65115951663548,4.96026527206049,4.88204231920041,4.77445437603701,5.01813885522976,4.66551775750956,4.62884746062829
"PLTP",6.89912694841068,5.75118027763008,5.90500168141011,5.8030795216074,5.76159739992165,5.35757643081046,6.19239256889897,6.01480920734856,5.84554811885915,5.64159815583557,5.82667461859767,6.34523816510954,6.16655270927944,5.35245607798954,5.84153538941669,6.72808964932975,5.92241258614194
"PCIF1",10.5850574493428,10.5641526698288,10.5949663691143,10.5862974776864,10.2073742102338,10.1683121614037,10.2762544929342,10.8507641696732,10.6510480075949,10.5165844977341,10.5384629341808,10.345185534019,10.3774772974582,10.4073538171303,10.5386004627093,10.5163445762516,10.4850300922827
"GSS",9.01305673416576,8.91535969518119,8.92829618397398,9.18063859568816,8.7865278041413,8.63906870807751,8.86749197104949,9.00057859608305,8.64505157007934,8.83088898124082,8.68966714537375,8.95400893864848,8.95315092197614,8.56681164721198,8.98615462156486,8.99526117421251,8.73011145961868
"MMP9",9.81832167269415,10.0748413544805,10.8468958752208,9.90406843306398,8.96538772464017,8.97777509532107,9.98442979913265,12.5577432042334,10.5333314067068,10.7174095485739,11.8466276111543,8.27261125216922,7.96872621492744,11.0288201319612,10.4756442663336,11.8187987923295,9.11192254623473
"VSX1",3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,4.22627240590238,3.96838625440929,3.96838625440929,3.96838625440929
"TRPC4AP",11.0830138005784,11.3683444533203,11.2771646553935,11.3239415726806,10.9399372621336,10.7922035793396,11.1076666035819,11.6725072478858,11.279474205092,11.2651385570311,11.5658702545124,11.0340312907965,10.9143381589634,11.2917969653127,11.2847715964675,11.3374483673656,11.2544977816471
"PYGB",10.5051120360822,10.2539242053867,10.3183678957645,10.6771243638849,10.6564684198263,10.0658268472128,10.8157617602102,10.4552745428872,10.4443823940662,10.3601099443933,10.7306698204497,10.8275642187988,10.8030283502955,10.3006713560075,10.5759148505793,10.6727528476717,10.7287327219124
"ABHD12",8.88501641472381,8.46450273126082,8.93049787408407,8.73443932180239,8.57809122247916,8.39644032906349,8.53387583435829,8.90534675351158,8.50888953804391,8.66499114644708,8.50309789769332,8.75971820035904,8.70446024537319,8.42427486988792,8.61288245959729,8.85120000722938,8.48289387415376
"PROCR",5.90941424901712,5.84945619273814,5.94284051925203,5.94241610295657,5.34549001171898,6.05591503133956,5.34864078476388,5.38493630097272,4.91091353199292,5.60328636161958,5.3979417718205,5.41492578210812,5.53942255923315,5.50706029935904,5.67361216911481,5.7210370674364,5.92241258614194
"GINS1",5.45949609750086,5.28597566085919,5.22453093995555,5.70061371928785,4.81093955679874,5.35757643081046,5.72304357924975,6.11634530529945,5.07612576772275,5.56367911876453,5.48862219110522,5.57064530091408,5.68689035204071,5.73572528901806,5.84153538941669,5.56184401594457,5.33053969153143
"NINL",5.45949609750086,6.3350505767535,6.03278473335413,5.61760688183361,5.62690289664385,6.20793453943192,5.44315701418752,5.32355230292542,5.91840986111802,5.29146490246446,5.44420597866056,5.57064530091408,5.84552144269087,5.59392599098715,6.09004417127112,5.51841630312966,5.63659786609965
"CD40",8.99249184482075,8.85118406951091,8.38296576144261,8.74332807270953,8.71280395473092,9.16475139693642,8.50105495400304,8.88733417348261,9.12138300186717,8.99302120041168,8.95867159467475,9.14274949708713,9.00599450601077,9.14073445168614,8.75480275842524,8.78359126604862,8.84467507556714
"UQCC1",9.34041067302712,9.3364031563702,9.13713691805213,9.13860999186109,9.05757753419857,9.46876268998707,9.58726867184474,9.00476119244806,8.95412014436231,9.2928671598251,9.16442121961344,9.27614841507925,9.2843788807741,9.19856417796368,9.01866479044059,8.94154523591056,9.21689390671373
"ZMYND8",9.50909251799904,9.59487183588838,9.35433904778891,9.58809131916047,9.87740440801748,9.56354300914764,9.50936329199485,9.48956645553266,9.73231750881681,9.46849792899181,9.85548499243505,9.67225129341367,9.7010546313348,9.63075456960698,9.47905391766607,9.56780614435308,9.20469381873523
"SGK2",4.65870664115988,4.91567210428578,4.66457542963969,5.2071560341678,5.02554115787944,5.26458902755529,5.1889228867205,5.18882230053866,5.14871904029491,5.06065785995831,5.29904141690282,5.15072716554622,5.32868709171803,5.14657603049249,5.47806514410194,4.53941104671497,4.89460817739097
"IFT52",8.35602544408127,7.33031603469418,7.41866888953709,7.45423203509981,8.08197289276296,8.28812243061289,8.14799664985613,8.05054513065934,8.08369420581286,8.22233207298967,7.91307731377739,7.98092842253185,8.17535148561995,8.01423690983015,8.43746409256982,8.33856733474121,8.45566311489443
"MYBL2",8.01149663063004,7.89704884916463,7.0446410105608,8.46740447349444,8.16185842681931,6.79033718816681,7.67851579673719,7.63989369491644,7.29565418362708,8.09740148074711,8.3105060669016,7.32729770197349,7.27654399301238,6.32939053777052,8.95709337742803,7.13046505993066,8.15051950997723
"NDRG3",10.0213184770738,10.0393133694406,9.92928164160122,10.1330093239756,9.69435668791873,9.69731346075695,9.77521348664174,10.1294499528729,9.89012953231358,9.74857164682888,10.1098739344906,9.88032244348974,9.98106660316532,9.98868591324571,9.9878194750124,10.0661610910354,9.94515265833323
"SLA2",10.0364548447321,10.120890138791,10.2722822466664,10.6724839411045,10.4912254908877,10.250617328201,10.0310834402648,9.68978247315761,9.99760796894644,9.73469242627396,10.0034259581514,10.3677695931384,10.2317143576166,9.91263842962787,10.5315831911863,10.0271820345681,10.4766036100005
"RAB5IF",8.81254961669996,8.30177317536834,9.11408217453976,8.75216224877689,8.41089574446477,8.11282527112928,8.78425666838869,9.65562910198778,8.94603548487012,8.88937667637333,8.57254146661383,8.23205332339181,8.17535148561995,8.59332302902999,8.84370467258326,8.92318516582096,8.76378505957035
"NFATC2",10.1066579443124,10.1186222893027,9.8823217580584,10.2673102376262,10.03830350736,9.85298460807921,9.78107520857664,9.84471829621239,10.2415309617164,9.8254162232254,10.6291138969165,10.1806030882578,10.2829208451831,10.2593512444253,9.5723037819267,9.90909813602879,9.82813644025004
"RIMS4",3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,4.23605059457394,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929
"PABPC1L",8.80863260243023,9.58504728718826,9.04871020362097,9.46285441285046,8.98116840998045,9.481911436024,9.51406439024704,9.30862895368383,9.27445872652434,9.28199833282896,9.21446984172803,9.27614841507925,9.23738534933077,9.37574627536889,8.47898754943432,9.21036363189299,8.66625189270242
"STK4",12.1333156408767,12.4686367700363,12.342851937199,12.2597687191825,12.2422058779545,12.1534445124399,12.3633364783902,12.7164846667694,12.612202228963,12.1657916694433,12.8822807810976,12.4193412577041,12.3530775410714,12.6424424476722,12.2231365619177,12.4047347752342,12.2452691512766
"SALL4",4.36946314646216,3.96838625440929,4.28214253411554,4.55554361706861,4.62466648371116,4.50144561441566,3.96838625440929,4.41111773367661,4.39586792411711,3.96838625440929,3.96838625440929,4.78341536994077,4.64389889958494,4.81273484134583,4.58325605016655,4.66551775750956,4.89460817739097
"ADNP",10.731736993408,10.8003503134766,10.5584527206422,10.7472050081476,10.80736765537,10.8338047605772,10.6644027753062,10.9198873389615,10.8589212100437,10.6172517655908,10.9661350610139,10.8262059405715,10.8521776555353,10.9643741145681,10.504601793762,10.5430184609479,10.6693410243827
"PFDN4",5.54739794400562,5.02297553097362,4.84406843233265,5.39714537557447,7.16835936774643,6.4403463221643,5.94995024807683,5.03280576678861,5.64196437223957,5.38988143660201,4.75440541011528,5.51089880870899,5.30734451525099,5.28829205368411,5.98941274974615,6.99457850348472,6.19016594390581
"DOK5",3.96838625440929,3.96838625440929,4.28214253411554,3.96838625440929,4.34945651660655,4.50144561441566,3.96838625440929,4.41111773367661,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929
"CSTF1",9.37258524394194,9.11526877462308,9.35433904778891,9.13636362403692,9.20728573069976,9.16339146158342,9.07589623441674,9.38118058271687,9.11057558844563,9.14174097704143,9.17635475130255,9.16657440848548,9.18013500269184,9.11223399710783,9.21377982215537,9.17045903313426,9.2249702781942
"BMP7",3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,4.33180876784316,3.96838625440929,3.96838625440929,3.96838625440929,4.43742332912563
"RAE1",9.84340360615824,9.62395001052392,9.65506453092368,9.62539705145995,9.6828298115623,9.52489395931744,9.53964988277951,9.835360921675,9.49542942880628,9.60773095549576,9.8198074861152,9.58335950159352,9.64455768843974,9.52370915923784,9.5221894177951,9.58424902503248,9.75475284278609
"TPD52L2",11.3679425484016,11.7220211002246,11.8145570560644,11.6182344870243,11.0561415043661,11.1749548025646,11.5517177474422,12.2271687971696,11.5564378717253,11.6700626098261,11.7541765842969,11.2620969103746,11.167370009382,11.778534865207,11.8329419322784,11.8785634603048,11.4744035061791
"DNAJC5",11.2078336523135,11.4996054374346,11.5638498936323,11.5456628093111,10.9155293270898,11.1129462384247,11.3177751800926,11.9270920166475,11.5249278678281,11.3955761707611,11.9180563292284,11.3138935415793,11.3188625655646,11.5498171046254,11.4178249736705,11.3777430208124,11.3275301441885
"NELFCD",10.1287965337336,9.91282834138903,9.64169745854263,9.84617149658252,9.99546633215856,9.93572859152876,10.0473863055182,9.90634032403465,9.71815470515217,10.0356811027431,9.98319833461333,9.97039919577237,10.0795675622562,9.80186971138689,9.74730591860469,9.87323120296245,10.0212937134389
"CTSZ",12.7464618858807,12.573138349126,13.0208709680997,12.8090084812484,12.2137963933957,12.1912757240545,12.4474205446183,13.1341449182701,12.7908005695671,12.7410531254136,12.4928917843823,12.3993869965459,12.4245251822489,12.3598410186991,12.9544933465007,12.9363788066828,12.7083884087901
"PRPF6",11.0683631002353,11.1723950148111,11.1188506405761,11.1423494639328,11.1636787088573,10.9964275868569,10.9793164132059,11.1199936824187,10.9726244177013,11.2358859165799,11.0680676445229,11.0474989597811,11.1557347376994,11.044320312392,10.9863419720696,11.0544732027931,11.3048642207329
"TUBB1",11.9398668339745,12.094460010451,11.8663125591113,13.1348189432008,13.7325557377188,11.0966625251758,11.3666584459501,12.1472028244358,12.202105841546,11.9929795447684,12.4416293497976,11.5734990290932,11.2797047510779,11.5111739886948,12.9434334119648,12.3668958458978,12.9978808805259
"PRELID3B",9.53301186102914,9.32464096325164,9.41374849215418,9.35496056914637,9.70958387733773,9.77146096833904,9.77521348664174,9.46246477447116,9.40988737722745,9.52949491680586,9.4014463329186,9.60412096521348,9.63189819599662,9.56060090941213,9.51081225169708,9.62341784554248,9.32978931010921
"MTG2",9.15859020391574,9.58996793139821,9.71500530253149,9.46464561142899,9.41202041569238,9.42177379305569,9.29936705260753,9.60421045798164,9.54976111996928,9.55679973776788,9.70509368652519,9.34609091173753,9.39663501493079,9.5663405700541,9.51081225169708,9.48515872104822,9.41343401023572
"PSMA7",11.2481136621024,10.7696077048744,11.1038240545762,10.9884476252834,11.0023029716951,11.0805529401805,10.8790598150634,11.1868046134519,10.8621440950192,11.1886843659524,10.681308615755,10.5849224463099,10.7277144290499,10.7211844793934,11.0931450277673,11.3137060684262,11.1618898088162
"SLCO4A1",5.25938795204189,5.36035484696829,5.18914013649845,5.2071560341678,5.62690289664385,5.18891879400626,5.34864078476388,5.82526777961907,5.21626213291364,5.52266861652447,5.29904141690282,5.2722614933377,5.53942255923315,5.09442346682426,5.57994588044492,5.21448983709104,5.33053969153143
"NTSR1",4.93576185003708,5.02297553097362,4.78903540695487,5.07328157016882,5.02554115787944,4.88161005938924,5.2449589213504,6.5789600280945,5.14871904029491,5.96999689671754,5.6508271838882,5.10664650041846,5.24057122645693,5.73572528901806,4.83160521509158,5.32564439803122,7.03624704721143
"MRGBP",8.31238084703064,8.18059074362374,8.39259122737282,8.16588533604964,8.09366130920423,8.51007127872436,8.25320767759068,8.11402141905125,7.80754791584553,8.20513739209957,7.62021461104727,8.09397916864652,8.02809728990776,8.17356500840273,8.11491699177004,8.37689553758799,8.0355240314239
"TCFL5",8.16675292801711,7.45882719034788,7.57416428046178,7.644392675695,8.16739777313362,8.41028459239549,8.21898754673289,7.65066625109461,7.85165500582086,8.09740148074711,7.46241747621286,7.50216285436881,7.48156167908764,8.02542799593153,7.65709938138694,7.79927924865353,7.53303925179194
"DIDO1",10.8439934337765,11.0675617520782,10.7437268268959,10.8252303261948,11.06726321743,11.1332193050348,11.0778244621786,10.6652122384494,10.9002673022435,10.6681998138327,11.0357025396056,11.1740806774022,11.0325342519144,11.1007592496889,10.6136179200016,10.7287465171375,10.6648977462936
"GID8",10.7734840164007,10.5406313128028,10.6319307593036,10.5904033608082,10.5388794356497,10.315075742669,10.4234057296404,10.8542422407508,10.7178008798199,10.7093236290241,10.7958960984091,10.4687239680262,10.475351623333,10.498206066129,10.7827325114254,10.6869563555789,10.6693410243827
"SLC17A9",8.74035839586037,8.64893525657904,8.32716830541356,8.83764349165036,8.28923391177015,8.98241080691388,8.78814637582551,8.44522261968265,8.92972868691748,8.69400344307577,8.48399868844445,8.63787054734406,8.58367685678003,8.62303506845767,8.66004423143442,7.99541118091377,8.49631818043528
"BIRC7",3.96838625440929,3.96838625440929,4.28214253411554,4.3089349814549,3.96838625440929,3.96838625440929,4.75381344999283,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,4.22570356327346,4.54201908859074,3.96838625440929,4.66551775750956,3.96838625440929
"NKAIN4",4.53379748514992,3.96838625440929,3.96838625440929,4.3089349814549,3.96838625440929,4.67062260246755,4.52715231595466,3.96838625440929,4.57076539595943,3.96838625440929,4.65115951663548,3.96838625440929,3.96838625440929,4.48212682108774,3.96838625440929,3.96838625440929,4.43742332912563
"ARFGAP1",10.429419777682,10.7960997794817,10.6540624584927,10.626039882845,10.4779509830698,10.4257782943826,10.6334236180836,10.6638915343113,10.7154268604612,10.8400499109495,10.8026441495175,10.6767133598653,10.6114263115652,10.6014798580515,10.5131768867588,10.5175677871345,10.5442896950014
"AVP",3.96838625440929,3.96838625440929,4.41123888171356,3.96838625440929,4.34945651660655,3.96838625440929,3.96838625440929,4.41111773367661,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,4.40479712800637,3.96838625440929,3.96838625440929
"COL20A1",3.96838625440929,3.96838625440929,4.41123888171356,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,4.36502435988646,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929
"EEF1A2",5.07884367658661,5.07212408506761,5.03308668143619,4.91667765528852,4.50575717068288,4.88161005938924,4.75381344999283,5.64952627899248,5.44944011957015,5.34180625143763,4.84456435556125,5.01174580068614,5.11843319158792,5.61054508599455,4.40479712800637,4.53941104671497,4.43742332912563
"PTK6",5.54739794400562,5.72532770406453,6.18039635576383,5.61760688183361,6.16659959816549,5.68356789991582,5.1295354729323,5.69591246301367,5.54972072028875,5.48013129677835,5.29904141690282,5.80738862036119,5.74698710927153,5.61054508599455,5.57994588044492,5.1539899853922,5.25755258638292
"GMEB2",9.55887264860601,9.80270793823665,9.69573190195756,9.5913738960618,9.51962225984978,9.46324844406923,9.58280072229353,9.80691881582785,9.73231750881681,9.79898397929014,9.86472890807377,9.4678604571014,9.43045144756684,9.7098029408558,9.42855364799702,9.54398609652042,9.48242024402894
"ADISSP",9.77886140494148,9.37493121370222,10.0884744845874,9.62219112824648,9.28051293137599,9.50571028052691,9.46392106987796,9.99094354431703,9.39512340201517,9.65692394677315,9.04908052274977,9.51247539643148,9.59230547004536,9.06974538299808,9.64174743774592,9.77639181368734,9.787829711817
"CDC25B",11.8805372625793,11.8385421220236,11.6360444824049,11.8427186566246,12.0369070270416,11.8045584060381,11.569320823011,11.5144327874991,11.3750685677758,11.6395392454457,11.5794053541439,11.6874674781785,11.7105645631574,11.7045900050917,11.6454727910174,11.4364735279846,11.5670020551933
"ISM1",5.54739794400562,5.82561123125256,5.88564736637032,6.23597880883735,5.85365463649747,6.34421691294776,6.74802145109464,6.01480920734856,5.21626213291364,5.74965546933719,4.99904289446939,4.78341536994077,5.11843319158792,5.52496629803307,6.15303577479339,5.27155844389079,5.5238954929752
"RNF24",11.1055120806005,11.7923456266274,11.6360444824049,11.3449923882303,10.7922537787053,11.1973716512555,11.7514720283265,12.7600869861774,11.9649100812031,11.4614453814831,12.3425836155905,10.9952762988819,10.8158732413039,12.0234295005344,11.8533449479878,11.8714062665781,11.4244619236671
"ARFRP1",10.2022194409034,9.9743250317282,10.2174867321547,10.0035017410568,10.03830350736,9.9742232144767,9.9362161466133,9.89287232598714,9.98386352988254,10.1143446521217,9.84991006232321,10.1019571444613,10.145930507988,9.79862282877806,9.93985387820683,10.0237422273559,9.97657139624344
"NDUFAF5",7.00020376321732,6.47375674016311,6.81215015725725,6.89018329473552,6.97759476583163,6.94651997956928,6.84253311737451,6.71066062138687,6.57264471715277,6.93333137549549,6.71667716503893,6.78542986407939,6.90240747302275,7.01921755865737,6.59402352262678,7.13046505993066,6.93995738043691
"SEL1L2",3.96838625440929,3.96838625440929,4.28214253411554,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929,3.96838625440929
"TRIB3",8.68159339704259,7.73396327964516,8.05530302400131,8.19213294942508,7.92720184432129,7.81909719654702,8.75673028535662,8.33645162415554,8.03867388030582,7.78618428833653,8.73073593547033,7.76437925237947,7.842041226585,7.95400426908514,8.44346998499663,8.7083648640593,8.39243885881046
"RASSF2",13.0610264914291,13.613980689338,13.4707688911346,13.5532721998774,12.8410122631983,12.734822080166,13.3723770966695,14.0758769491578,13.8504889176415,13.4604560377416,14.2877516533952,13.105424807408,13.0677574823954,13.8141444617595,13.7203737184301,13.6934004549428,13.3251730393192
"CSNK2A1",10.5468134429152,10.5089492881375,10.4063435812607,10.4972585787262,10.406181803663,10.3272647149898,10.3198517004968,10.5512589317097,10.595328260115,10.4318938703354,10.6377655409699,10.5833152032369,10.5483643365881,10.5303633919947,10.3631429950285,10.2168506649051,10.4354567402379
"RPS10P5",4.36946314646216,3.96838625440929,3.96838625440929,3.96838625440929,4.50575717068288,4.56353174307902,4.52715231595466,3.96838625440929,4.57076539595943,5.12366808149089,4.36502435988646,4.44308177257613,4.22570356327346,4.33261006258492,4.93005252762982,4.66551775750956,3.96838625440929
